pandaid,IObytesRead,IObytesReadRate,IObytesWriteRate,IObytesWritten,actualcorecount,assignedpriority,avgpss,avgrss,avgvmem,cpu_eff,cpuconsumptiontime,currentpriority,dbTime,failedattempt,hs06sec,inputfilebytes,maxcpucount,maxdiskcount,maxpss,maxrss,maxvmem,minramcount,nevents,outputfilebytes,queue_time,timeExe,timeStageIn,timeStageOut,wall_time,workDirSize,computingsite,jobstatus
4051902514,2167108.0,5148767.0,142761.0,60088.0,1.0,1100,1779180.0,1788003.0,3038220.0,0.72611463,456,1100,13.39,0,6829,32339616,0,448,2880867.0,2890668.0,4516416.0,2823,29,61486737,1660,494,3,8,628,5509120.0,IN2P3-CC_CL7_HIMEM,finished
4051902516,2579496.0,5379641.0,133207.0,63872.0,1.0,1100,1755554.0,1764567.0,3199746.0,0.7190201999999999,499,1100,14.86,0,7547,35434104,0,457,2922623.0,2932480.0,4535656.0,2823,31,65932053,1916,545,3,9,694,5566464.0,IN2P3-CC_CL7_HIMEM,finished
4051902524,2311608.0,4820950.0,127626.0,61196.0,1.0,1100,1708330.0,1717372.0,3135745.0,0.7239884,501,1100,13.49,0,7525,32832252,0,450,2946910.0,2956924.0,4572260.0,2823,29,63162198,1918,555,3,8,692,5570560.0,IN2P3-CC_CL7_HIMEM,finished
4051902531,2224952.0,4127447.0,115571.0,62300.0,1.0,1100,1831399.0,1840558.0,3272470.0,0.7556440999999999,569,1100,14.75,0,8188,33490208,0,451,3041704.0,3051664.0,4633088.0,2823,29,64227407,1693,625,3,9,753,13795985.0,IN2P3-CC_CL7_HIMEM,finished
4051902539,2431780.0,5061265.0,112839.0,54216.0,1.0,1100,1638971.0,1647914.0,3040598.0,0.7198795,478,1100,13.68,0,7220,27476756,0,435,2927727.0,2937612.0,4618424.0,2823,24,54821817,1750,555,3,9,664,5623808.0,IN2P3-CC_CL7_HIMEM,finished
4051902543,2829380.0,5900784.0,152477.0,73112.0,1.0,1100,1799820.0,1808828.0,3237468.0,0.78595316,470,1100,13.49,0,6503,39208056,0,467,2929354.0,2939104.0,4564156.0,2823,34,70958216,1752,524,3,9,598,5603328.0,IN2P3-CC_CL7_HIMEM,finished
4051902552,2793968.0,6653542.0,83282.0,34972.0,1.0,1100,1522311.0,1531705.0,3110521.0,0.7393616999999999,417,1100,15.18,0,6133,11671620,0,391,2850200.0,2860636.0,4502660.0,2823,11,33429931,1830,474,6,9,564,5537792.0,IN2P3-CC_CL7_HIMEM,finished
4051902556,2212724.0,6140459.0,106917.0,38528.0,1.0,1100,1412536.0,1421206.0,2766500.0,0.712204,391,1100,14.15,0,5970,14548284,0,399,2835294.0,2845104.0,4485276.0,2823,13,37562673,1825,434,3,9,549,5533696.0,IN2P3-CC_CL7_HIMEM,finished
4051902566,2179628.0,5202655.0,186325.0,78060.0,1.0,1100,1486557.0,1494795.0,2823417.0,0.65820897,441,1100,12.62,0,8414,17869224,0,408,2993691.0,3003100.0,4619196.0,2823,16,42307952,1808,494,21,85,670,5496832.0,FZK-LCG2,finished
4051902577,2644384.0,7358285.0,246973.0,88756.0,1.0,1100,1558727.0,1567322.0,2934004.0,0.4761236,339,1100,13.4,0,8942,19526616,0,413,2890638.0,2900180.0,4458548.0,2823,18,43860727,1806,445,19,115,712,5480448.0,FZK-LCG2,finished
4051902590,1921576.0,3148310.0,130285.0,79520.0,1.0,1100,1268256.0,1336111.0,2761536.0,0.41477272,365,1100,15.9,0,11051,25332312,0,429,2524652.0,2637132.0,4493480.0,2823,23,52381131,1730,665,20,57,880,5643529.0,FZK-LCG2,finished
4051902596,2448028.0,5843311.0,146434.0,61348.0,1.0,1100,1554647.0,1562959.0,2924339.0,0.54592496,422,1100,12.41,0,9708,21115424,0,417,2850274.0,2859464.0,4517432.0,2823,19,46358985,1730,484,21,104,773,5860919.0,FZK-LCG2,finished
4051902602,1941824.0,6476963.0,162158.0,48616.0,1.0,1100,1264186.0,1271800.0,2362922.0,0.5643225000000001,329,1100,12.64,0,7321,16128548,0,403,2791352.0,2800552.0,4454024.0,2823,15,39530246,1847,374,21,82,583,5419008.0,FZK-LCG2,finished
4051902611,2758812.0,4586077.0,108251.0,65120.0,1.0,1100,1828151.0,1837271.0,3290110.0,0.719697,570,1100,16.38,0,8612,36105988,0,459,2917255.0,2927056.0,4542880.0,2823,32,67136859,7642,665,4,10,792,13487374.0,IN2P3-CC_CL7,finished
4051902623,2210604.0,7373480.0,100692.0,30188.0,1.0,1100,1238954.0,1247406.0,2499547.0,0.6616702,309,1100,12.96,0,5078,8414084,0,382,2531681.0,2541416.0,4391504.0,2823,8,28217689,7552,364,3,15,467,5402624.0,IN2P3-CC_CL7,finished
4051902631,2235780.0,5324276.0,125566.0,52728.0,1.0,1100,1626486.0,1635342.0,3043627.0,0.75540763,454,1100,14.54,0,6535,26070808,0,431,2778989.0,2788836.0,4553272.0,2823,24,53916417,7651,504,3,12,601,5537792.0,IN2P3-CC_CL7,finished
4051902638,2756576.0,9194572.0,127069.0,38096.0,1.0,1100,1230852.0,1259597.0,2712464.0,0.6118812,309,1100,11.27,0,5491,14102984,0,398,2662605.0,2711784.0,4536940.0,2823,13,37057666,7649,354,3,8,505,5525504.0,IN2P3-CC_CL7,finished
4051902660,2149064.0,8945697.0,161525.0,38804.0,1.0,1100,1363321.0,1372289.0,2440378.0,0.6335878,249,1100,8.73,0,6732,15157208,0,401,2847503.0,2857812.0,4438168.0,2823,14,37820034,1540,302,2,8,393,7593984.0,SARA-MATRIX,finished
4051902663,2167772.0,7230614.0,144227.0,43240.0,1.0,1100,1389784.0,1398374.0,2449106.0,0.56578946,258,1100,15.49,0,7811,18344748,0,409,2777017.0,2786908.0,4465972.0,2823,17,43100224,1553,362,3,8,456,8974336.0,SARA-MATRIX,finished
4051902666,2772660.0,9248220.0,145401.0,43592.0,1.0,1100,1355124.0,1363703.0,2701656.0,0.62114537,282,1100,12.97,0,7777,19101652,0,411,2722580.0,2732244.0,4384736.0,2823,17,43215681,1559,352,3,11,454,5419008.0,SARA-MATRIX,finished
4051902670,1929504.0,6435870.0,109030.0,32688.0,1.0,1100,1177998.0,1185322.0,2271820.0,0.57323235,227,1100,8.71,0,6783,10038140,0,386,2585194.0,2595384.0,4390876.0,2823,9,31103410,1567,332,3,8,396,8986624.0,SARA-MATRIX,finished
4051902685,2057796.0,8531105.0,175647.0,42368.0,1.0,1100,1387379.0,1431221.0,2594022.0,0.540724,239,1100,8.62,0,7571,17428952,0,407,2620004.0,2658340.0,4513972.0,2823,16,41420336,1570,302,2,8,442,5443584.0,SARA-MATRIX,finished
4051902708,1423200.0,4747090.0,200757.0,60188.0,1.0,1100,1481186.0,1632107.0,2862989.0,0.65068495,285,1100,12.59,0,7783,32249300,0,448,2595174.0,2794172.0,4529936.0,2823,30,62262321,1339,342,3,9,438,5484544.0,DESY-ZN,finished
4051902714,779608.0,3245197.0,182022.0,43728.0,1.0,1100,1209166.0,1371038.0,2428431.0,0.5491991,240,1100,12.48,0,7765,19668508,0,413,2554253.0,2836112.0,4393084.0,2823,19,43141270,1339,292,3,9,437,5419008.0,DESY-ZN,finished
4051902718,2501504.0,10412764.0,152118.0,36544.0,1.0,1100,1272233.0,1280480.0,2396212.0,0.56648934,213,1100,9.11,0,6681,13124016,0,395,2773463.0,2783048.0,4492764.0,2823,12,35509016,1339,282,3,10,376,8724480.0,DESY-ZN,finished
4051902720,2216404.0,9263664.0,193816.0,46372.0,1.0,1100,1456772.0,1581289.0,2878735.0,0.62234044,234,1100,14.05,0,6681,19704196,0,413,2583295.0,2789276.0,4525632.0,2823,18,44473417,1339,272,3,9,376,8986624.0,DESY-ZN,finished
4051902732,2010304.0,5578729.0,128629.0,46352.0,1.0,1100,1457073.0,1478281.0,2850066.0,0.69911504,395,1100,14.42,0,6144,21289140,0,418,2724623.0,2761328.0,4514660.0,2823,20,46499408,7775,434,3,9,565,5488640.0,IN2P3-CC_CL7,finished
4051902737,2009712.0,5577086.0,117096.0,42196.0,1.0,1100,1490316.0,1514376.0,2853699.0,0.679646,384,1100,11.0,0,6144,17860104,0,408,2791391.0,2834948.0,4494604.0,2823,16,41461971,7779,424,3,8,565,5533696.0,IN2P3-CC_CL7,finished
4051902744,2231152.0,4653156.0,121828.0,58416.0,1.0,1100,1741517.0,1767466.0,3228412.0,0.7308249,505,1100,14.65,0,7514,30066524,0,442,2873492.0,2909604.0,4606316.0,2823,26,59925787,7774,544,3,16,691,5627904.0,IN2P3-CC_CL7,finished
4051902745,2536736.0,5279710.0,100859.0,48460.0,1.0,1100,1586254.0,1612019.0,3121954.0,0.75911254,479,1100,14.8,0,6862,22740480,0,422,2782854.0,2819340.0,4506468.0,2823,21,48374996,8041,535,3,11,631,5541888.0,IN2P3-CC_CL7,finished
4051902746,1992556.0,4734054.0,130140.0,54776.0,1.0,1100,1326384.0,1333962.0,2520086.0,0.6329114,400,1100,12.34,0,6872,28281488,0,437,2780598.0,2790060.0,4523920.0,2823,27,55952271,8036,454,3,31,632,5496832.0,IN2P3-CC_CL7,finished
4051902750,2138552.0,5104608.0,109618.0,45924.0,1.0,1100,1427093.0,1435870.0,2809987.0,0.6957211,439,1100,14.88,0,6862,20727784,0,416,2843910.0,2853756.0,4487256.0,2823,19,45804749,8037,504,3,9,631,5492736.0,IN2P3-CC_CL7,finished
4051909387,1936356.0,4038347.0,156357.0,74972.0,1.0,1100,1468820.0,1476081.0,2552104.0,0.64985996,464,1100,21.83,0,8967,28126604,0,436,2931409.0,2940600.0,4516700.0,2823,24,55132838,1238,515,22,72,714,5517312.0,FZK-LCG2,finished
4051909390,2737596.0,5709365.0,129345.0,62020.0,1.0,1100,1424455.0,1432275.0,2510551.0,0.5462185,455,1100,15.01,0,10461,19411000,0,412,2871173.0,2880552.0,4559992.0,2823,16,44057554,1277,525,24,82,833,5897262.0,FZK-LCG2,finished
4051909392,1936072.0,5387330.0,228652.0,82172.0,1.0,1100,1638928.0,1646710.0,2850894.0,0.5947205,383,1100,10.5,0,8087,33244112,0,451,2874753.0,2883680.0,4536532.0,2823,28,62945185,1283,444,19,80,644,5513216.0,FZK-LCG2,finished
4051909400,2198288.0,4070609.0,146374.0,79048.0,1.0,1100,1746024.0,1755303.0,3192076.0,0.66190475,556,1100,13.23,0,10549,34810508,0,455,2958494.0,2967592.0,4583888.0,2823,29,66083639,1237,625,20,75,840,7311488.0,FZK-LCG2,finished
4051909401,2395744.0,6666418.0,158063.0,56804.0,1.0,1100,1362389.0,1370522.0,2673758.0,0.5676923,369,1100,16.27,0,8163,13857080,0,397,2755216.0,2764436.0,4450264.0,2823,12,35175354,1238,424,23,99,650,5427200.0,FZK-LCG2,finished
4051909424,2024668.0,6753290.0,116155.0,34824.0,1.0,1100,1524062.0,1613833.0,3295756.0,0.5271903,349,1100,10.5,0,9532,11848680,0,391,2628647.0,2781440.0,4621992.0,2823,9,33370912,1354,383,17,118,662,9138176.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909426,2331936.0,6471280.0,130561.0,47048.0,1.0,1100,1462451.0,1535989.0,2949317.0,0.49861112,359,1100,10.76,0,10368,16801248,0,405,2802107.0,2952096.0,4615912.0,2823,14,41414452,1354,392,17,144,720,6664192.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909428,1611156.0,3827897.0,147151.0,61936.0,1.0,1100,1596104.0,1696795.0,2961183.0,0.48033375,403,1100,11.5,0,12081,34167264,0,453,2766357.0,2940832.0,4546604.0,2823,29,63688079,1355,493,19,167,839,13841009.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909438,2190128.0,3006288.0,105749.0,77040.0,1.0,1100,1607726.0,1678752.0,3237502.0,0.47821352,439,1100,181.69,0,11465,31064720,0,445,2679131.0,2760660.0,4543020.0,2823,27,60203572,1533,786,15,38,918,35229040.0,SLACXRD,finished
4051909440,2878472.0,5235444.0,172650.0,94924.0,1.0,1100,1772758.0,1781973.0,3215712.0,0.57414967,422,1100,30.45,0,9180,30486452,0,443,2892953.0,2904340.0,4551892.0,2823,26,59821439,1735,595,12,38,735,13988481.0,SLACXRD,finished
4051909441,2186772.0,5135904.0,137450.0,58524.0,1.0,1100,1206938.0,1246837.0,2475048.0,0.5284810000000001,334,1100,12.28,0,7893,23727452,0,424,2547936.0,2653720.0,4503692.0,2823,21,49608213,1822,454,14,54,632,5435392.0,SLACXRD,finished
4051909447,2751932.0,6290130.0,244032.0,106764.0,1.0,1100,1648980.0,1657168.0,3019504.0,0.66065574,403,1100,10.67,0,7618,48902260,0,494,2833389.0,2843012.0,4502712.0,2823,43,82649628,1996,474,26,37,610,5517312.0,SLACXRD,finished
4051909452,2517336.0,4098174.0,115801.0,71132.0,1.0,1100,1432096.0,1444397.0,2673409.0,0.45571095,391,1100,13.01,0,10716,32433028,0,448,2831187.0,2840060.0,4559116.0,2823,28,62090247,2185,715,15,58,858,13750399.0,SLACXRD,finished
4051909455,1900500.0,5915234.0,199745.0,64176.0,1.0,1100,1643311.0,1651648.0,3107946.0,0.65815324,335,1100,14.74,0,6357,24426180,0,426,2791054.0,2800560.0,4521312.0,2823,21,51073174,2556,394,12,46,509,5406720.0,SLACXRD,finished
4051909469,2372744.0,6584525.0,109137.0,39328.0,1.0,1100,1040376.0,1156166.0,1993438.0,0.36464772,295,1100,12.71,0,8505,12242472,0,392,2618057.0,2836204.0,4370024.0,2823,11,33473291,3002,403,96,155,809,5451776.0,FMPhI-UNIBA,finished
4051909476,2284380.0,1982377.0,27210.0,31356.0,1.0,1100,1235463.0,1301832.0,2712059.0,0.1829114,289,1100,12.28,0,16611,3632052,0,369,2434223.0,2520760.0,4419188.0,2823,3,22095642,3210,1303,26,139,1580,13832735.0,FMPhI-UNIBA,finished
4051909478,2336040.0,3241334.0,595030.0,428840.0,1.0,1100,1462730.0,1529966.0,2873490.0,0.5456125,628,1100,19.51,0,12100,30765088,0,444,2668783.0,2761268.0,4398716.0,2823,26,59826825,3488,773,44,170,1151,53088224.0,FMPhI-UNIBA,finished
4051909487,2717132.0,5666686.0,153745.0,73720.0,1.0,1100,1730598.0,1787096.0,3145954.0,0.3246295,460,1100,11.83,0,14897,30887504,0,444,2770748.0,2869296.0,4470252.0,2823,27,59968803,3984,523,39,594,1417,14213853.0,FMPhI-UNIBA,finished
4051909500,2826948.0,5812840.0,143869.0,69968.0,1.0,1100,1257591.0,1265688.0,2512239.0,0.5294118,351,1100,11.64,0,8280,22331048,0,420,2890995.0,2900636.0,4542836.0,2823,20,47374920,3261,535,13,38,663,5468160.0,SLACXRD_LMEM,finished
4051909505,1941144.0,5329038.0,134157.0,48868.0,1.0,1100,1332090.0,1339591.0,2596316.0,0.5864811,295,1100,11.97,0,6282,11545928,0,391,2742904.0,2752544.0,4525848.0,2823,10,34087838,3538,394,12,35,503,5390336.0,SLACXRD_LMEM,finished
4051909506,2648896.0,6178746.0,154145.0,66084.0,1.0,1100,1469033.0,1477563.0,2871405.0,0.5210843,346,1100,10.97,0,8293,22404580,0,421,2748361.0,2757904.0,4508244.0,2823,20,47169380,3543,505,14,36,664,5488640.0,SLACXRD_LMEM,finished
4051909507,2969896.0,6131398.0,141353.0,68468.0,1.0,1100,1304112.0,1312608.0,2658240.0,0.4747024,319,1100,10.37,0,8393,27481228,0,435,2731346.0,2740716.0,4451296.0,2823,25,54330104,3550,535,13,36,672,5484544.0,SLACXRD_LMEM,finished
4051909516,1210640.0,3359608.0,153816.0,55428.0,1.0,1100,1621897.0,1767529.0,3365518.0,0.49689442,400,1100,11.57,0,11592,28758628,0,438,2567655.0,2784044.0,4529856.0,2823,26,56905976,1356,453,23,168,805,13721352.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909517,1218816.0,3382296.0,97993.0,35312.0,1.0,1100,1133142.0,1246578.0,2213096.0,0.44551724,323,1100,12.37,0,10440,12037584,0,392,2651691.0,2876280.0,4550300.0,2823,11,33995942,1356,393,25,148,725,5443584.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909526,2049304.0,6835463.0,165534.0,49628.0,1.0,1100,1465318.0,1473367.0,2612364.0,0.48640484,322,1100,9.89,0,9532,23814100,0,425,2929058.0,2938724.0,4559408.0,2823,21,50323892,1541,382,44,175,662,5505024.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909528,1754864.0,7304799.0,136133.0,32704.0,1.0,1100,1044238.0,1082137.0,2273952.0,0.49468085,279,1100,11.26,0,8121,10285380,0,387,2494175.0,2581468.0,4460476.0,2823,9,30989858,1454,312,34,124,564,9003008.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909530,2130364.0,5073238.0,150447.0,63176.0,1.0,1100,1461646.0,1550260.0,3126125.0,0.48856798,406,1100,10.89,0,11966,35162320,0,456,2521830.0,2669992.0,4611776.0,2823,30,64732079,1454,462,27,188,831,16278609.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909531,1736080.0,5771902.0,130460.0,39240.0,1.0,1100,1396407.0,1452227.0,2569462.0,0.46344830000000004,336,1100,11.6,0,10440,15310752,0,401,2752164.0,2856092.0,4598368.0,2823,14,38772449,1453,382,25,172,725,5464064.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909544,1174100.0,4887310.0,135467.0,32544.0,1.0,1100,1074468.0,1172977.0,2246824.0,0.3593315,258,1100,12.49,0,10339,10268176,0,387,2587759.0,2759228.0,4468560.0,2823,9,30942994,1454,332,39,169,718,5435392.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909548,2115548.0,7056420.0,163960.0,49156.0,1.0,1100,1186404.0,1293756.0,2596816.0,0.36401100000000003,265,1100,12.35,0,10483,19288940,0,412,2657959.0,2828996.0,4542968.0,2823,18,43639327,1455,332,45,175,728,5464064.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909554,2622632.0,6260081.0,175602.0,73568.0,1.0,1100,1480971.0,1538296.0,3070064.0,0.48819876,393,1100,10.1,0,11592,37043468,0,461,2609569.0,2717528.0,4557768.0,2823,33,68500314,1456,463,43,159,805,15828134.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909558,2536456.0,6040304.0,162563.0,68264.0,1.0,1100,1533907.0,1597988.0,3251027.0,0.5058824000000001,430,1100,13.08,0,12240,38448640,0,465,2577594.0,2683552.0,4653076.0,2823,34,70948686,1456,473,48,151,850,13752498.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909561,1923816.0,6416897.0,150231.0,45040.0,1.0,1100,1275880.0,1343966.0,2664498.0,0.47674417,328,1100,10.75,0,9907,20186036,0,414,2533249.0,2673908.0,4498284.0,2823,18,44813421,1473,372,26,172,688,5468160.0,UKI-NORTHGRID-LANCS-HEP_SL7,finished
4051909567,1904612.0,4353398.0,225554.0,98680.0,1.0,1100,1494141.0,1501012.0,2781542.0,0.54518074,362,1100,9.81,0,8293,31086892,0,445,2816112.0,2824864.0,4574832.0,2823,27,60579253,3606,484,13,35,664,5488640.0,SLACXRD_LMEM,finished
4051909576,2711076.0,7403044.0,690323.0,252804.0,1.0,1100,1517985.0,1526270.0,2901616.0,0.5867621000000001,328,1100,10.24,0,6981,29520800,0,440,2800604.0,2809828.0,4513948.0,2823,27,57847971,3636,414,14,35,559,5472256.0,SLACXRD_LMEM,finished
4051909597,2632612.0,8477341.0,154656.0,48028.0,1.0,1100,1315992.0,1324466.0,2662698.0,0.6527473000000001,297,1100,10.85,0,5682,14967360,0,400,2773376.0,2783032.0,4503044.0,2823,14,37949159,2663,354,12,36,455,5390336.0,SLACXRD,finished
4051909600,2216864.0,5958185.0,234482.0,87244.0,1.0,1100,1637216.0,1645790.0,2860466.0,0.62456745,361,1100,10.56,0,7219,31897088,0,447,2808625.0,2818344.0,4516912.0,2823,29,62575691,2680,444,13,44,578,5451776.0,SLACXRD,finished
4051909608,1742576.0,4783908.0,121408.0,44224.0,1.0,1100,1029636.0,1089771.0,2253285.0,0.53736657,302,1100,12.75,0,7019,12128072,0,392,2575646.0,2695996.0,4528580.0,2823,11,34001682,2757,394,12,37,562,5369856.0,SLACXRD,finished
4051909610,2276684.0,5347074.0,147953.0,62996.0,1.0,1100,1210062.0,1275682.0,2642359.0,0.5,350,1100,11.59,0,8743,18701916,0,410,2464543.0,2570092.0,4490476.0,2823,17,43529571,2757,486,13,51,700,5505024.0,SLACXRD,finished
4051909621,2372692.0,5663488.0,102323.0,42868.0,1.0,1100,1627329.0,1676613.0,2896202.0,0.69448817,441,1100,16.87,0,6350,17885352,0,408,2968663.0,2987736.0,4497004.0,2823,17,41878475,1270,483,16,27,635,5517312.0,RAL-LCG2_UCORE,finished
4051909624,2340084.0,4880338.0,94983.0,45544.0,1.0,1100,1751252.0,1768775.0,2924176.0,0.6719425,467,1100,17.48,0,6950,19800188,0,413,3170862.0,3189924.0,4467040.0,2823,19,45178370,1285,563,15,20,695,5545984.0,RAL-LCG2_UCORE,finished
4051909626,2787864.0,5790614.0,73869.0,35564.0,1.0,1100,1681785.0,1699079.0,2886586.0,0.5199035,431,1100,19.86,0,8290,11822384,0,391,3014459.0,3033152.0,4557172.0,2823,11,34020969,1315,543,23,28,829,5678687.0,RAL-LCG2_UCORE,finished
4051909635,2903096.0,4050095.0,42377.0,30376.0,1.0,1100,858695.0,870805.0,1662596.0,0.29317698,275,1100,10.85,0,9380,6598440,0,377,2977736.0,2995988.0,4567708.0,2823,6,26602075,1717,773,10,12,938,5480448.0,RAL-LCG2_UCORE,finished
4051909640,2703808.0,7523639.0,91481.0,32876.0,1.0,1100,1538870.0,1555576.0,2725864.0,0.630662,362,1100,17.29,0,5740,10529256,0,388,2974686.0,2992760.0,4403856.0,2823,9,30649919,1542,413,11,24,574,5439488.0,RAL-LCG2_UCORE,finished
4051909649,1896700.0,6326452.0,259048.0,77664.0,1.0,1100,1667394.0,1676094.0,3091410.0,0.59540635,337,1100,13.54,0,7069,27005892,0,433,2878766.0,2888440.0,4556748.0,2823,23,54235275,2772,384,14,36,566,5455872.0,SLACXRD,finished
4051909652,2205540.0,5179983.0,1002026.0,426644.0,1.0,1100,1233728.0,1240948.0,2350563.0,0.46263912,291,1100,17.88,0,7856,10432612,0,387,2934656.0,2944060.0,4519848.0,2823,9,31503166,2779,457,14,45,629,5386240.0,SLACXRD,finished
4051909653,2715488.0,7535663.0,276574.0,99664.0,1.0,1100,1535590.0,1544448.0,2890567.0,0.6213234999999999,338,1100,12.84,0,6794,14511780,0,399,2937764.0,2947668.0,4597612.0,2823,12,37768852,2782,404,13,36,544,5423104.0,SLACXRD,finished
4051909659,2543056.0,5904964.0,202496.0,87208.0,1.0,1100,1453391.0,1481972.0,2869170.0,0.6058631999999999,372,1100,12.48,0,7668,30846952,0,444,2795251.0,2805212.0,4508180.0,2823,27,58223524,2839,474,14,36,614,5443584.0,SLACXRD,finished
4051909660,2773620.0,7553688.0,105254.0,38648.0,1.0,1100,1223254.0,1231746.0,2553993.0,0.47217235,263,1100,12.85,0,6956,7084092,0,378,2531491.0,2541224.0,4518372.0,2823,6,26857664,2901,414,12,35,557,5361664.0,SLACXRD,finished
4051909663,2740956.0,6307278.0,180352.0,78376.0,1.0,1100,1581142.0,1589488.0,2937765.0,0.6059113,369,1100,48.23,0,7606,30012856,0,442,2891315.0,2900996.0,4517776.0,2823,27,58308605,3194,474,12,36,609,5468160.0,SLACXRD,finished
4051909664,2034972.0,4746722.0,173384.0,74332.0,1.0,1100,1590527.0,1634086.0,3799229.0,0.6231884,430,1100,17.94,0,8618,34352192,0,454,2727016.0,2736492.0,7631456.0,2823,29,65706401,3212,505,13,56,690,5570560.0,SLACXRD,finished
4051909687,2557228.0,10644721.0,158478.0,38072.0,1.0,1100,1429224.0,1449064.0,2580246.0,0.60305345,237,1100,10.81,0,6732,14193284,0,398,2695742.0,2718208.0,4441948.0,2823,13,37278304,606,292,2,9,393,6610944.0,SARA-MATRIX_LONG,finished
4051909698,2801492.0,9314051.0,116403.0,35012.0,1.0,1100,1143963.0,1190978.0,2740749.0,0.59090906,286,1100,17.91,0,7874,9161112,0,384,2326941.0,2400408.0,4464984.0,2823,9,29965966,1558,342,8,38,484,5402624.0,Taiwan-LCG2-HPC_Unified,finished
4051909702,2882092.0,6010717.0,71884.0,34468.0,1.0,1100,1069842.0,1091844.0,2206890.0,0.43740574,290,1100,16.38,0,10787,11626420,0,391,2708901.0,2719564.0,4510264.0,2823,11,32779264,1582,553,8,40,663,5427200.0,Taiwan-LCG2-HPC_Unified,finished
4051909711,2391624.0,8003343.0,123147.0,36800.0,1.0,1100,1271177.0,1298448.0,2530376.0,0.65580446,322,1100,15.02,0,7988,13256432,0,395,2616137.0,2648400.0,4530008.0,2823,11,35545267,1664,372,7,38,491,5419008.0,Taiwan-LCG2-HPC_Unified,finished
4051909725,2775948.0,9229125.0,133026.0,40012.0,1.0,1100,1309582.0,1319632.0,2565745.0,0.5,238,1100,13.05,0,8153,12624784,0,394,2590604.0,2600700.0,4461628.0,2823,11,34926866,298,342,3,18,476,5414912.0,SARA-MATRIX_LONG,finished
4051909727,2424388.0,10091761.0,257265.0,61804.0,1.0,1100,1589291.0,1644739.0,2918498.0,0.7104478,238,1100,7.02,0,5738,28776676,0,438,2625097.0,2723280.0,4446812.0,2823,26,57465742,613,282,2,7,335,8900608.0,SARA-MATRIX_LONG,finished
4051909735,1785608.0,7402682.0,235777.0,56872.0,1.0,1100,1718964.0,1747437.0,3289216.0,0.6051281999999999,236,1100,35.78,0,6680,29663576,0,441,2653450.0,2691072.0,4453216.0,2823,26,58327798,681,302,2,7,390,8871936.0,SARA-MATRIX_LONG,finished
4051909747,2176344.0,7259206.0,186494.0,55912.0,1.0,1100,1246036.0,1323366.0,2750201.0,0.6063158000000001,288,1100,12.77,0,7574,11932020,0,392,2508417.0,2626112.0,4356392.0,2823,11,33714071,1263,342,12,20,475,5427200.0,IEPSAS-Kosice,finished
4051909762,1900432.0,4525679.0,122613.0,51488.0,1.0,1100,1197318.0,1234205.0,2403152.0,0.63435376,373,1100,18.0,0,9376,17416876,0,407,2648281.0,2715432.0,4416604.0,2823,15,41340445,1440,452,14,22,588,5451776.0,IEPSAS-Kosice,finished
4051909763,1785576.0,4955094.0,152650.0,55008.0,1.0,1100,1505085.0,1539304.0,2651113.0,0.7248576999999999,382,1100,14.78,0,8403,17941880,0,408,2813983.0,2868292.0,4482492.0,2823,15,41388298,1493,442,14,21,527,5472256.0,IEPSAS-Kosice,finished
4051909768,2516352.0,6983047.0,124223.0,44764.0,1.0,1100,1346202.0,1357150.0,2603166.0,0.6654064000000001,352,1100,16.61,0,8435,12776652,0,394,2790384.0,2799360.0,4323672.0,2823,11,34963382,1629,412,16,24,529,5414912.0,IEPSAS-Kosice,finished
4051909772,2374840.0,6608250.0,186223.0,66924.0,1.0,1100,1510261.0,1561081.0,2854569.0,0.7151052,374,1100,10.84,0,8339,26233580,0,431,2594038.0,2683064.0,4511816.0,2823,23,54613247,1842,422,12,19,523,5513216.0,IEPSAS-Kosice,finished
